Time,Player,Sell,Buy,Total Costs,Total Revenue
2012-04-15 11:15:00,prosumer_s1_5,0,-4.0,97.13811448329346,0.0
2012-04-15 11:30:00,prosumer_s1_0,0.0,-2.682606954421259,24.485847184553382,3.9188074976078284
2012-04-15 11:30:00,prosumer_s1_1,0,-1.7614087230508864,35.438908776993664,0.0
2012-04-15 11:30:00,prosumer_s1_2,0,-1.210158102299198,25.34632531167644,0.0
2012-04-15 11:30:00,prosumer_s1_3,0,-0.5,37.58417904185935,0.0
2012-04-15 11:30:00,prosumer_s1_4,0.0,-1.581324707690513,5.850255568758554,15.60047242083478
2012-04-15 11:30:00,prosumer_s1_5,0,-4.0,98.88366233948696,0.0
2012-04-15 11:45:00,prosumer_s1_0,0.0,-2.7495860608425167,25.81042508169775,3.9188074976078284
2012-04-15 11:45:00,prosumer_s1_1,0,-1.479914788152036,36.15183878706311,0.0
2012-04-15 11:45:00,prosumer_s1_2,0,-1.4688411212239945,26.05392072441791,0.0
2012-04-15 11:45:00,prosumer_s1_3,0,-0.5,37.825047643138646,0.0
2012-04-15 11:45:00,prosumer_s1_4,0.0,-1.4554174242466562,6.551384287270167,15.60047242083478
2012-04-15 11:45:00,prosumer_s1_5,0,-3.5273970330148248,100.58294071848499,0.0
2012-04-15 12:00:00,prosumer_s1_0,0.0,-3.4763951480260813,27.301886038750855,3.9188074976078284
2012-04-15 12:00:00,prosumer_s1_1,0,-1.4198966686126364,36.76101017124479,0.0
2012-04-15 12:00:00,prosumer_s1_2,0,-1.307563560759576,26.61489837991992,0.0
2012-04-15 12:00:00,prosumer_s1_3,0,-1.181389703482644,38.33189354033459,0.0
2012-04-15 12:00:00,prosumer_s1_4,0.0,-1.127751757596482,7.0352181565753344,15.60047242083478
