Column1;Column2;Column3;Column4;Column5;Column6;;;;;;;;;
Time;Player;Sell;Buy;Total Costs;Total Revenue;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_2;0;-1.573024292628765;-20.954842322691256;0.0;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_3;0.0;-0.8630705709708558;-35.5210118675084;0.0;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_4;0.0;-0.1340500990793218;-1.2762390073110788;16.181323063668014;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_5;0.0;-2.8933586727723197;-92.69001880012183;0.0;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_0;0.0;-2.636637201213204;-19.34107822591792;4.062788242431148;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_1;0.0;-0.4100843738002047;-32.310271893922796;0.0;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_2;0;-1.7927943226387144;-21.33756355659215;0.0;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_3;0.0;-0.5593045446030291;-35.64041079840293;0.0;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_4;0.0;-0.479325888701301;-1.3785642954090456;16.181323063668014;;;;;;;;;
2012-04-15 09:00:00;prosumer_s1_5;0.0;-3.156605483139365;-93.36388301878318;0.0;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_0;0.0;-2.570078753507111;-19.85509397661934;4.062788242431148;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_1;0.0;-0.2644690333354964;-32.363165700589896;0.0;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_2;0;-1.1438930786728556;-21.566342172326724;0.0;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_3;0.0;-0.3979113203521776;-35.71999306247337;0.0;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_4;0.0;-0.973737428202011;-1.5733117810494477;16.181323063668014;;;;;;;;;
2012-04-15 09:15:00;prosumer_s1_5;0.0;-3.2989438759195613;-94.0236717939671;0.0;;;;;;;;;
2012-04-15 09:30:00;prosumer_s1_0;0.0;-2.346996602453941;-20.324493297110127;4.062788242431148;;;;;;;;;
2012-04-15 09:30:00;prosumer_s1_1;0.0347516370783067;0.0;-32.363165700589896;0.0034751637078306707;;;;;;;;;
2012-04-15 09:30:00;prosumer_s1_2;0;-0.7556554263865063;-21.717473257604027;0.0;;;;;;;;;
2012-04-15 09:30:00;prosumer_s1_3;0.0;-0.3833741200446523;-35.796667886482304;0.0;;;;;;;;;
2012-04-15 09:30:00;prosumer_s1_4;0.0;-0.8384555658115775;-1.7410028942117632;16.181323063668014;;;;;;;;;
